title,average_rating,total_reviews,bayesian_score
Pure Naturals L-트립토판 보충제 | 1회 제공량당 1000mg | 120정 | GMO 프리 | 글루텐 프리 | 미국 제조,3.9,73.0,4.246820809248555
단식 전해질 보충제 파우더 | 무설탕 무향 생 전해질 | 미량 미네랄 함유 100% RDA 마그네슘 및 칼륨 | 육식 동물 및 케토 친화적 | 무설탕 단식 소금,4.2,835.0,4.2320855614973265
"Lidtke Technologies Endorphigen 캡슐, 120개",4.1,204.0,4.231578947368421
"Pure Original Ingredients DL-페닐알라닌 파우더 (226.8g(8온스) Always Pure, 필러 또는 첨가제 없음",3.9,86.0,4.2225806451612895
"THORNE - 마그네슘 비글리시네이트 - 파우더 마그네슘 포뮬러 - 편안한 수면, 근육 이완, 심장 건강 및 신진 대사 지원* - NSF 스포츠 인증 - 60회 분량 - 184.3g(6.5온스) 병",4.2,1817.0,4.2156494522691705
"BulkSupplements. com Same Powder - S-Adenosyl-L-메티오닌, SAM-e 보충제 - 관절 건강용, 글루텐 프리 - 1회 제공량당 SAM-e 400mg, 25g(0.88온스) (1팩)",2.0,13.0,4.212389380530974
"순수 크롬 폴리니코틴산 보충제 - 미국 제조 - 최적의 흡수를 위한 200mcg + 비타민 B3, 채소 캡, 14주 분량",4.1,257.0,4.21204481792717
BodyBio 장 건강 보충제 100 캡슐 - 부티레이트 + 나트륨 | 궁극의 포스트바이오틱 | 팽창 없음 | 가스 없음 | 훌륭한 똥 | 건강한 소화 지원 | 새는 장 회복 | 첨가제 없음,4.2,2559.0,4.2112824370063935
"BulkSupplements. com L-시스테인 HCl 파우더 - L-시스테인 보충제, L-시스테인 500mg, 시스테인 아미노산 보충제 - 글루텐 프리, 1회 제공량당 500mg, 250g (8.8온스) (1팩)",4.0,178.0,4.179856115107913
"ATP LAB Pure EAA 파우더, 300g - 라즈베리 맛 - 완벽한 11 EAA 블렌드 - L-라이신 및 L-메티오닌 보충제 - 활동적인 생활 및 운동 후 지원을 위한 전해질이 포함된 필수 아미노산",4.0,220.0,4.15625
BulkSupplements.com 리보플라빈 (비타민 B2) 파우더 - 에너지 비타민 - 비타민 B - 에너지를 위한 비타민 - 남성을 위한 B 비타민 - 천연 두통 완화 - B 비타민 보충제 (100g - 3.5 온스),3.9,136.0,4.154237288135593
"Natural Stacks 도파민 포커스 보충제 및 뇌용 기억 보충제 L-티로신 포함 - 정신력, 선명도 및 집중력 촉진 - 천연 도파민 보충제 및 기분 지원 보충제(60개입)",4.1,4617.0,4.108479966080135
"Natural Stacks 도파민 포커스 보충제 및 뇌용 기억 보충제 L-티로신 포함 - 정신력, 선명도 및 집중력 촉진 - 천연 도파민 보충제 및 기분 지원 보충제(60개입)",4.1,4617.0,4.108479966080135
"Natural Stacks 도파민 포커스 보충제 및 뇌용 기억 보충제 L-티로신 포함 - 정신력, 선명도 및 집중력 촉진 - 천연 도파민 보충제 및 기분 지원 보충제(60개입)",4.1,4617.0,4.108479966080135
"aSquared Nutrition SAM-e 400mg 보충제 - 90 캡슐 - 기분, 관절 건강 및 뇌 기능을 지원하는 동일(S-아데노실 메티오닌) - 초강력 비건 SAM e 알약",3.9,577.0,3.9886262924667655
"Country Life 비타민 D 및 엘더베리 함유 츄어블 L-라이신 보충제, 피부 조직을 위한 면역 지원 및 콜라겐 재생, 성인에게 이상적",3.9,1192.0,3.946439628482972
"Life Extension Neuro-Mag 마그네슘 L-트레오네이트 파우더(트로피컬 펀치) - 뛰어난 흡수성 - 기억력, 집중력, 인지 기능 및 기분 지원 - 글루텐 프리, GMO 프리, 채식주의자(30회분)",3.8,1401.0,3.846635576282478
"Superior Source 비타민 B1 (티아민), 100mg, 혀 밑 빠른 용해 미세 언어 정제, 100개, 신진 대사 및 에너지 생산 증가, 신경계 지원, GMO 프리",3.8,1910.0,3.834825870646766
"OLLY Combat Cravings, 신진 대사 및 에너지 지원 보충제, 1000mcg 크롬, 녹차, 구기 베리, 생강 - 30개입",3.7,6793.0,3.7116059770781953
